utc,tweetid,user,text
2020-05-04T13:03:00.000Z,1257294658926809088,FCkuros,RT @susanougozu : 【日本政府と #小池百合子 による二次災害被害拡大】【破産】#新型コロナウイルス で客がゼロ...助成金も間に合わない。破産する飲食店のリアル。 https://t.co/jqfSR3iJcm 政治家先生？3ヶ月断食して仕事してみな💢それでもこの飲食店経営者よりマシな生活だよ💢 お前らの綺麗事じゃ日本は救え無い❗
2020-05-04T13:02:30.000Z,1257294531440984065,toshi_morikawa,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T13:01:08.000Z,1257294187650670593,atashiha2dare,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:59:37.000Z,1257293808204726272,ki_0067,RT @kiyo_bayttg923 : 小池都知事会見。ゴジラが来てるんですかね？は草生えたwミヤネ屋より。#小池百合子 #小池都知事 #ミヤネ屋 https://t.co/0Cw6gJpj90
2020-05-04T12:58:39.000Z,1257293564637138945,mayberiver,とりあえず今の持続化給付金だけでは足りないとの認識があるかどうか。増やすと信じたい。#安倍晋三 #アベノマスクそもそも百合子が突っ走ったせいだと思うが#小池百合子 #小池劇場
2020-05-04T12:56:15.000Z,1257292960829341696,Primary_M,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:56:03.000Z,1257292908840931328,kazuehirosi,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:55:29.000Z,1257292766918238208,toshi_hope,それ故に、 #小池百合子 さんは、のらりくらり誤魔化そうしている時は分かりやすい❗️#安倍晋三 さんの場合、誤魔化そうとしているのか、能力不足で上手く説明できないのか、見分けがつかない❗️ https://t.co/F8fzTs8rl9
2020-05-04T12:53:58.000Z,1257292383802159109,xxx_minami_xxx7,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:53:22.000Z,1257292234178752513,yumit17,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:53:13.000Z,1257292194773258240,one_muri_charko,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:51:53.000Z,1257291860860530688,megishiman,RT @miho_mineral : @JAPAN_Lov3 #都知事に桜井誠#日本第一党の桜井誠https://t.co/VbfheG79ZM#小池百合子 氏は女鳩山と呼ばれてたので無理
2020-05-04T12:51:47.000Z,1257291836298686464,ForeverSengirl,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:51:29.000Z,1257291761182887937,canonfist123,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:51:20.000Z,1257291720565243906,ikiaiko,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:50:51.000Z,1257291601828667392,jokyotora,#東京都知事 #小池百合子 様#板橋区 では、#10万円給付金 の #担当部署 すら決まっていないそうですよ。
2020-05-04T12:49:03.000Z,1257291148026015744,minoyoshimaro,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:47:20.000Z,1257290714712403968,ahori1970,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:46:30.000Z,1257290506909839360,tometantan,RT @miho_mineral : @JAPAN_Lov3 #都知事に桜井誠#日本第一党の桜井誠https://t.co/VbfheG79ZM#小池百合子 氏は女鳩山と呼ばれてたので無理
2020-05-04T12:45:53.000Z,1257290350026035201,YouYouY0000U,RT @mdjwxwx : コロナの流行でゼネコンは現場を止めるべきだと思う方RTお願いします。#ゼネコン#コロナ#緊急事態宣言 #現場#クラスター#小池百合子 #安倍晋三
2020-05-04T12:44:25.000Z,1257289980105261056,kgqLzmR30ZXhb85,RT @miho_mineral : @JAPAN_Lov3 #都知事に桜井誠#日本第一党の桜井誠https://t.co/VbfheG79ZM#小池百合子 氏は女鳩山と呼ばれてたので無理
2020-05-04T12:44:15.000Z,1257289939286233088,maomao_5,RT @oricon : 小池都知事「STAY HOME」CM出演の香取慎吾に感謝　『ななにー』生出演で外出自粛を呼びかけ（写真 全4枚）https://t.co/lNyuXqgaFc #稲垣吾郎 #草なぎ剛 #香取慎吾 #小池百合子 #新しい地図 #ABEMA #ななにー @ingkgrofficial @atarashiichizu @ksngtysofficial @ktrsngofficial @ecoyuri
2020-05-04T12:43:59.000Z,1257289872626180099,lqWzzqW1Ak8AV0t,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:39:09.000Z,1257288654889738242,runstaff440614,東京は、8割減させるよう都民に呼びかけているけれども、東京都知事の小池百合子は「コロナウィルスに不安な人のための」コールセンターを開設した。このコールセンターってテレワークでやってんの？？#東京都#小池百合子
2020-05-04T12:39:08.000Z,1257288650045317120,hermes_angels,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:38:31.000Z,1257288494637932544,bonjin1730,爆笑でした！流石、#清水ミチコ　丁度良い、おちょくり加減。#小池百合子　#都知事　https://t.co/jx1kCAEec6
2020-05-04T12:36:47.000Z,1257288061202784260,onewinterday,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:36:25.000Z,1257287968085049345,JCC_NEWS,05/04 20:53 BS1 ＢＳニュース 自治体や街の人は 緊急事態宣言の延長が決まったことを受けた自治体の反応。東京都・小池百合子知事は「５月６日まで頑張っていただいた皆さんには、..  #小池百合子  https://t.co/HPHHXTBbkD 183
2020-05-04T12:35:58.000Z,1257287853257617408,kss0188,RT @fukuyuki2005 : 関白宣言 替え歌 緊急事態宣言のうた https://t.co/zlLTodYBuu @YouTubeさんから幾つか聞いたがこれが個人的に一番気に入った自粛疲れの息抜きにどうでしょうか#緊急事態宣言　＃武漢肺炎　＃緊急事態宣言の歌　＃安倍首相　＃自民党　＃公明党　＃小池百合子　＃医療崩壊　＃経済破綻　＃国難
2020-05-04T12:35:53.000Z,1257287835696001029,p_yossy4,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:35:51.000Z,1257287826380451840,nabe165,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:35:28.000Z,1257287728569307142,keidaimaru,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:35:13.000Z,1257287664639700994,burasakura,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:31:07.000Z,1257286633591681027,Jun33150994,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:31:00.000Z,1257286605372403714,puroresusaikou1,希望の無い ＃自粛 ほど拷問はない。＃stayhome と言うなら、国民に都民に何か希望をくれ。民衆に辛抱を強いるだけなんて為政者の仕事じゃ無い。＃緊急事態宣言 ＃小池百合子 ＃安倍晋三国民は耐えてます。失業者が増えて暴動、略奪などが起きませんように🙏
2020-05-04T12:29:41.000Z,1257286275100315648,ai_love1103,RT @ma_ma_2880 : はい。このまんまです。拡散です。#安倍政権　#小池百合子　#日本#東京　#GW  #Q https://t.co/cDx3mOzSUy
2020-05-04T12:28:38.000Z,1257286008447528961,INevergetold,百合子様、昨日は大阪の吉村知事に反対するかのように、自粛としか仰っていませんでしたか？まあ、今更でも補償してくれるならいいけど。#吉村くれ#吉村洋文#小池百合子#大阪府#東京都小池都知事“経済の判断も考えたい” 緊急事態宣言延長方針で | NHKニュース   https://t.co/AMmECqg7uc
2020-05-04T12:27:09.000Z,1257285637075464193,jimny218,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:25:28.000Z,1257285213794652160,yoshio_2,RT @gosan_15 : “皆さん一人一人の行動の結果だ。残念ながら理解いただけない方々、「僕だけはいいや」と思っている人たちがいることで長引いてしまう。”緊急事態延長は“都民のせい”だって五輪ファーストおばさんが言ってる😭#小池都知事　#小池百合子https://t.co/8DHZQ4NkGL
2020-05-04T12:24:37.000Z,1257284998790430721,kojihkari2,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:22:59.000Z,1257284585479499778,INevergetold,百合子様、昨日は外出自粛としか、仰っていませんでしたか（疲）？今頃経済の判断って…。都民は最初から自粛と補償（経済）をセットで求めています。#吉村くれ#吉村洋文#黒岩祐治#小池百合子小池都知事“経済の判断も考えたい” 緊急事態宣言延長方針で | NHKニュース   https://t.co/AMmECqg7uc
2020-05-04T12:22:33.000Z,1257284476796678144,1226Hashi,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:22:17.000Z,1257284410778333185,kemeko_world,RT @miho_mineral : @JAPAN_Lov3 #都知事に桜井誠#日本第一党の桜井誠https://t.co/VbfheG79ZM#小池百合子 氏は女鳩山と呼ばれてたので無理
2020-05-04T12:20:31.000Z,1257283964970008576,gomizakomero,RT @TB_konan : 辛さで僕に勝てるやついんの？#トレイニーボーイズ　#こなん　#拡散希望 #毎日動画 #ペヤング #獄辛ペヤング #辛い #蜜 #蜜です #小池百合子 https://t.co/0G3NMCwik3
2020-05-04T12:19:23.000Z,1257283682722701312,iitoyomarie7,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:18:13.000Z,1257283388207058944,Smh7Gb,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:18:05.000Z,1257283354925232128,miiya0719,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:15:28.000Z,1257282694485905408,takataka244521,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:14:54.000Z,1257282553318215680,1117lambda3,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:14:07.000Z,1257282357989486598,PsycommunityLov,RT @A__Ishtar : やっとメディアでオリンピック開催のために検査抑制、隠蔽してきたことを触れたか1か月遅れなんだよマスゴミ ずっとツイートしてきたこと#小池百合子#バイキング#コロナ#検査拒否 #首相官邸#安倍はやめろ
2020-05-04T12:14:05.000Z,1257282348787236866,GalleriaMxi7,RT @fieldcast_ken : よく言ってくれました。検査数だけでは真実が分かりません。毎日の検査数も合わせて発表するべきです。そうしなければ感染者数はいくらでも操作して隠蔽できます。小池さんはどう思いますか？#小池百合子#厚生労働省#コロナウイルス#感染者数 https://t.co/wlSUwxIn0o
2020-05-04T12:13:39.000Z,1257282238615392257,mamasann0123,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:13:30.000Z,1257282202036916224,1EorMGbwaJNAiTg,RT @fieldcast_ken : よく言ってくれました。検査数だけでは真実が分かりません。毎日の検査数も合わせて発表するべきです。そうしなければ感染者数はいくらでも操作して隠蔽できます。小池さんはどう思いますか？#小池百合子#厚生労働省#コロナウイルス#感染者数 https://t.co/wlSUwxIn0o
2020-05-04T12:12:40.000Z,1257281991008903168,_actina_,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T12:10:57.000Z,1257281561059160066,qucchalla,RT @ASURADA58358168 : 無策な #緊急事態宣言の延長 休業どころか廃業に追い込まれてる人がたくさんいる生活はギリギリじゃない、それがわかっていない収入減らないこの人達に声は届かない #小池百合子 #尾身茂 発熱4日ルールで助かる命を見殺しにした#小池やめろ #尾身やめろ #テドロスやめろ#緊急事態宣言延長反対
2020-05-04T12:10:21.000Z,1257281406939455492,326ty_51kk,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:09:31.000Z,1257281197836652545,kaokao8519,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:06:20.000Z,1257280399052427264,love_my_heart,【番外編】〈クイズ〉知ってる？「横文字系コロナ用語」😢💦 - 桜子の…レビューしちゃうぞっ！ https://t.co/aPmEuR5KId #はてなブログ　＃YouTube相互 ＃YouTube相互r ＃安倍首相 ＃小池百合子 ＃コロナ ＃緊急事態宣言 ＃YouTube ＃クイズ
2020-05-04T12:06:05.000Z,1257280336343339009,Nekonosuke6,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:04:17.000Z,1257279881726922752,t2AhXYMlz2IYEF9,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T12:04:11.000Z,1257279856665976833,semibue,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T12:03:45.000Z,1257279747257593857,jin_km_1204,RT @katamio44 : なんだよこのゲームwww小池さんワロタ(´^ω^｀)#密ですゲーム #小池百合子 https://t.co/mZO3HoieKV
2020-05-04T12:01:27.000Z,1257279169425100801,flying_moo,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T12:01:17.000Z,1257279128224493570,_BooBooBoo_,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T12:00:18.000Z,1257278880349474818,hr_party_TW,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T11:58:12.000Z,1257278350466244609,XBSQLOmpYHuBgK6,RT @oricon : 小池都知事「STAY HOME」CM出演の香取慎吾に感謝　『ななにー』生出演で外出自粛を呼びかけ（写真 全4枚）https://t.co/lNyuXqgaFc #稲垣吾郎 #草なぎ剛 #香取慎吾 #小池百合子 #新しい地図 #ABEMA #ななにー @ingkgrofficial @atarashiichizu @ksngtysofficial @ktrsngofficial @ecoyuri
2020-05-04T11:57:18.000Z,1257278122522669058,fukazawas,RT @j_seiji_m : 【動画】小池都知事さん、１ヶ月で緊急事態宣言が終わらなかったのは「都民1人1人の行動の結果」とありがたいお言葉：なんJ政治ネタまとめ#小池百合子 #小池都知事 #新コロ #緊急事態宣言延長 #ステイホーム #自粛要請 #家にいようhttps://t.co/Ls5DntsDh0
2020-05-04T11:57:02.000Z,1257278056449761280,skyinthe5,RT @sohnandae : 小池テロリスト！東京で一日の【コロナ死者１５人】タヌキさん、増やしましたか？死者を増やすのに難しいことはない！重症肺炎患者のECMOを外せば死ぬ！新型コロナ騒ぎの【収束】を危惧して東京の死人の数を死人の数を増やしている模様https://t.co/1wLwrCs7J3 #小池百合子 #新型コロナ #死者数 #東京 https://t.co/DU2zIArS4E
2020-05-04T11:53:44.000Z,1257277228410265600,PaMi_DM,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T11:52:39.000Z,1257276954564165632,hozumi13,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T11:52:38.000Z,1257276950013337600,ninjahp001,都知事からのメッセージ https://t.co/wstFbSzvAX #清水ミチコ #小池百合子  #StayHome
2020-05-04T11:52:08.000Z,1257276824960155648,santsui,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T11:51:11.000Z,1257276582831329284,Trooper0628,RT @j_seiji_m : 【動画】小池都知事さん、１ヶ月で緊急事態宣言が終わらなかったのは「都民1人1人の行動の結果」とありがたいお言葉：なんJ政治ネタまとめ#小池百合子 #小池都知事 #新コロ #緊急事態宣言延長 #ステイホーム #自粛要請 #家にいようhttps://t.co/Ls5DntsDh0
2020-05-04T11:50:31.000Z,1257276414853701632,kemikaru_nwo17,#小池百合子　３密だからダメだよ～って　３密にこだわるやつ　小池百合子に洗脳されてる説
2020-05-04T11:46:38.000Z,1257275441137606667,nak_JPN,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T11:46:20.000Z,1257275365304623104,Larry_Cruz777,国内では中国共産党よりもマスコミが怒りを買っています！投票してくださったみなさん、ありがとうございます！#新型コロナウイルス#自粛反対#集団免疫#小池百合子 https://t.co/xWr2X3IKRr
2020-05-04T11:46:19.000Z,1257275361185787908,XtrNy9LSlOeoTqz,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T11:45:23.000Z,1257275125767913472,haruka_take,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T11:45:08.000Z,1257275060647129095,zootonozoo,RT @z1EFBgz3XsMxVis : ほら、やっぱり小池が口を閉ざし隠蔽していた院内感染で大量の死者が出てるじゃないか！！都民に自粛要請ばかりしてた裏で院内感染が進行していた。墨田、江東、中野、杉並、死者数が多すぎてさすがに隠蔽できなくなったな！＃小池百合子
2020-05-04T11:45:04.000Z,1257275043278491648,j_seiji_m,【動画】小池都知事さん、１ヶ月で緊急事態宣言が終わらなかったのは「都民1人1人の行動の結果」とありがたいお言葉：なんJ政治ネタまとめ#小池百合子 #小池都知事 #新コロ #緊急事態宣言延長 #ステイホーム #自粛要請 #家にいようhttps://t.co/Ls5DntsDh0
2020-05-04T11:44:17.000Z,1257274849283604482,mioreNewYork,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T11:42:20.000Z,1257274357547556864,shogomaishin,RT @Kichiji1414 : 小池都知事、まだまだ貴女は「蜜です」❗お若いころは、今より若干細くて綺麗です。もちろん今でも綺麗でセクシーです⁉️https://t.co/EFCIDFjz9lhttps://t.co/UxMHt0ZRVrhttps://t.co/Y3MiH56Ztm#小池百合子　#密です#Tシャツ　#Tシャツトリニティ https://t.co/LtlcgtV3jN
2020-05-04T11:42:08.000Z,1257274308214157313,lotusseeds32,RT @Kichiji1414 : 小池都知事、まだまだ貴女は「蜜です」❗お若いころは、今より若干細くて綺麗です。もちろん今でも綺麗でセクシーです⁉️https://t.co/EFCIDFjz9lhttps://t.co/UxMHt0ZRVrhttps://t.co/Y3MiH56Ztm#小池百合子　#密です#Tシャツ　#Tシャツトリニティ https://t.co/LtlcgtV3jN
